bathrooms,bedrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,dist_stop,ncult,age,since_renovated,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15,district_name
3.5,3,3.0,0,0,3,10,98122,47.6162,-122.288,120.0,10.0,7,7,314.01214,309.645699,260.1284,53.88374,259.19937,464.515,Seattle
2.25,4,1.0,0,0,3,8,98072,47.752,-122.144,626.0,1.0,37,37,196.02533,1505.0286,151.43189,44.59344,220.18010999999998,1486.448,King County
2.25,3,1.0,0,0,3,8,98023,47.318,-122.391,305.0,0.0,32,32,133.78032,975.4815,104.98039,28.79993,140.28353,754.836875,Federal Way
2.5,4,1.0,0,0,3,9,98028,47.7446,-122.249,101.0,0.0,32,32,241.5478,869.107565,170.94152,70.60628,209.03175,714.516973,King County
1.0,4,1.5,0,0,4,7,98133,47.7604,-122.331,320.0,2.0,62,62,130.99323,714.702779,130.99323,0.0,123.56099,779.920685,Shoreline
2.75,3,2.0,0,3,3,8,98065,47.5185,-121.878,241.0,0.0,7,7,180.23182,286.884464,164.43831,15.79351,130.99323,216.928505,King County
2.0,4,1.0,0,0,3,8,98042,47.3491,-122.113,1046.0,0.0,11,11,176.5157,7142.103931,176.5157,0.0,161.65122,3237.483744,King County
0.75,2,2.0,0,0,3,7,98144,47.5944,-122.299,137.0,5.0,6,6,94.76106,125.41905,94.76106,0.0,94.76106,186.456321,Seattle
2.5,2,1.0,0,0,3,8,98053,47.7242,-122.032,2862.0,0.0,8,8,201.59951,701.046038,201.59951,0.0,201.59951,658.0319489999999,King County
2.5,4,2.0,0,0,4,10,98075,47.5932,-121.983,4410.0,1.0,17,17,287.07027,1162.309433,287.07027,0.0,287.9993,1010.970446,Sammamish
2.5,3,1.0,0,0,4,7,98042,47.3746,-122.149,667.0,0.0,36,36,162.58025,695.84347,109.62554,52.95471,145.85771,695.84347,Kent
1.5,4,1.0,0,0,3,7,98010,47.3458,-121.948,6892.0,0.0,39,39,136.56741,6577.5324,136.56741,0.0,168.15443,6720.324311,King County
1.5,3,1.5,0,2,3,8,98119,47.6308,-122.369,116.0,3.0,115,115,180.23182,268.025155,180.23182,0.0,236.90265,334.4508,Seattle
2.25,4,2.0,0,0,3,7,98011,47.7699,-122.168,185.0,1.0,38,38,188.59309,1114.836,188.59309,0.0,203.45757,919.7397,King County
2.5,3,1.0,0,4,3,10,98177,47.7588,-122.376,1029.0,0.0,32,32,340.95401,1719.170015,235.04459,105.90942,271.27676,1858.06,Shoreline
3.25,4,1.0,0,0,4,8,98024,47.5595,-121.901,1265.0,0.0,25,25,332.59274,4003.4689789999998,332.59274,0.0,192.30921,4003.4689789999998,King County
1.75,4,1.0,0,0,3,8,98028,47.7438,-122.247,301.0,0.0,27,27,164.43831,1196.126125,164.43831,0.0,199.74145,1196.126125,King County
2.0,5,1.0,0,0,3,8,98006,47.5547,-122.178,188.0,2.0,55,55,237.83168,1344.027701,118.91584,118.91584,204.3866,953.835101,Bellevue
3.0,5,1.5,0,0,4,7,98058,47.46,-122.174,133.0,0.0,53,53,247.12198,715.3531,155.14801,91.97397,149.57383,715.3531,Renton
2.5,4,2.0,0,0,3,9,98038,47.4475,-122.034,3044.0,0.0,15,15,294.50251,17320.463708,294.50251,0.0,301.93475,19991.424958,King County
2.5,4,2.0,0,0,3,9,98058,47.448,-122.121,408.0,0.0,12,12,228.54138,505.39232,228.54138,0.0,228.54138,476.034972,King County
1.0,2,1.0,0,0,4,6,98125,47.7116,-122.311,151.0,2.0,74,74,117.98681,758.460092,117.98681,0.0,146.78674,844.952785,Seattle
1.0,2,1.0,0,0,3,6,98019,47.7378,-121.912,4007.0,0.0,39,39,104.05136,20234.2734,104.05136,0.0,137.49644,20234.2734,King County
2.25,4,1.5,0,0,5,7,98116,47.5848,-122.384,242.0,4.0,92,92,178.37376,299.612175,120.7739,57.59986,182.08988,348.38625,Seattle
1.75,3,2.0,0,2,4,7,98008,47.586,-122.117,371.0,0.0,52,52,188.59309,839.099896,188.59309,0.0,218.32205,830.274111,Bellevue
2.5,3,1.0,0,0,3,7,98125,47.7255,-122.327,202.0,1.0,48,48,152.36092,649.484873,103.12233,49.23859,172.79958,682.093826,Seattle
5.75,4,2.0,0,4,3,12,98053,47.7097,-122.013,1437.0,0.0,15,15,670.7596599999999,20760.290186,577.85666,92.903,248.98004,705.412479,King County
2.25,5,1.0,0,0,4,8,98155,47.7445,-122.289,227.0,1.0,54,54,173.72861,1060.116133,108.69651,65.0321,224.82526,1002.702079,King County
1.75,3,1.0,0,0,4,7,98107,47.6689,-122.37,54.0,9.0,71,71,158.86413,464.515,103.12233,55.7418,85.47076,464.515,Seattle
1.75,3,1.0,0,0,3,7,98092,47.312,-122.129,4994.0,0.0,25,25,122.63195999999999,3260.8953,122.63195999999999,0.0,154.21898,3260.8953,King County
2.0,3,1.0,0,0,4,7,98001,47.3412,-122.273,381.0,0.0,41,41,140.28353,850.341159,140.28353,0.0,165.36734,862.697258,King County
2.25,3,1.0,0,0,4,8,98006,47.5413,-122.174,41.0,1.0,41,41,207.17369,1217.0293,140.28353,66.89016,186.73503,989.41695,Bellevue
1.5,4,1.0,0,0,4,7,98002,47.2933,-122.195,502.0,0.0,38,38,196.95436,794.692262,108.69651,88.25785,166.29637,794.692262,King County
2.75,4,2.0,0,0,5,8,98115,47.6727,-122.297,338.0,4.0,90,90,245.26391999999998,371.612,160.72219,84.54173,142.14159,347.45722,Seattle
2.25,3,2.0,0,0,4,7,98034,47.7257,-122.162,210.0,0.0,32,32,133.78032,324.045664,133.78032,0.0,129.13517,324.045664,Kirkland
1.0,3,1.0,0,0,4,7,98023,47.3196,-122.351,346.0,1.0,52,52,128.20614,939.4351359999999,87.32882,40.87732,115.19972,939.4351359999999,Federal Way
1.75,4,1.0,0,0,4,7,98030,47.3583,-122.183,939.0,0.0,48,48,143.99965,919.646797,143.99965,0.0,139.3545,1047.202616,Kent
2.0,4,1.0,0,2,4,7,98103,47.6526,-122.345,129.0,24.0,106,106,166.29637,209.03175,78.03852,88.25785,133.78032,143.535135,Seattle
1.5,3,1.0,0,0,4,7,98008,47.6094,-122.126,454.0,2.0,56,56,124.49002,822.748968,124.49002,0.0,171.87055,811.97222,Bellevue
1.0,3,1.0,0,0,4,6,98056,47.4936,-122.165,104.0,0.0,34,34,98.47718,673.175138,98.47718,0.0,101.26427,621.892682,Renton
3.5,3,2.0,0,0,3,10,98075,47.5818,-122.047,987.0,0.0,1,1,273.13482,597.459193,273.13482,0.0,256.41228,621.985585,Sammamish
2.5,3,2.0,0,3,3,7,98092,47.2485,-122.101,1359.0,0.0,36,36,267.56064,39618.670156,267.56064,0.0,135.63838,29811.64367,King County
1.0,3,1.0,0,0,2,5,98118,47.5513,-122.275,270.0,8.0,112,112,70.60628,287.07027,70.60628,0.0,94.76106,497.588468,Seattle
1.75,3,1.0,0,0,3,8,98125,47.7032,-122.286,469.0,1.0,48,48,175.58667,609.164971,175.58667,0.0,178.37376,631.090079,Seattle
2.5,3,1.0,0,0,3,8,98074,47.6339,-122.026,935.0,0.0,26,26,182.08988,899.858458,135.63838,46.4515,182.08988,766.821362,Sammamish
1.0,2,1.0,0,0,4,6,98002,47.301,-122.226,122.0,7.0,67,67,94.76106,476.59239,94.76106,0.0,111.4836,603.590791,King County
2.5,4,2.0,0,0,3,9,98055,47.4295,-122.205,829.0,0.0,3,3,259.942594,415.555119,259.942594,0.0,219.065274,426.703479,Renton
2.5,3,1.0,0,0,4,8,98072,47.7323,-122.116,2040.0,0.0,37,37,215.53496,9145.835835,128.20614,87.32882,262.91549,5018.062642,King County
4.0,6,2.0,0,0,3,11,98006,47.5503,-122.137,482.0,0.0,15,15,495.17298999999997,1683.030748,366.96685,128.20614,426.42477,1570.0607,Bellevue
2.5,4,2.0,0,0,3,8,98092,47.3273,-122.173,418.0,0.0,22,22,221.10914,723.900176,221.10914,0.0,209.96078,685.4383339999999,King County
2.75,5,1.0,0,0,5,7,98144,47.5728,-122.304,433.0,6.0,65,65,200.67048,531.40516,139.3545,61.315979999999996,200.67048,464.143388,Seattle
2.75,3,1.0,0,2,4,9,98006,47.5606,-122.133,285.0,0.0,36,36,304.72184,980.869874,189.52212,115.19972,292.64445,928.844194,Bellevue
2.5,4,2.0,0,0,3,8,98059,47.4829,-122.156,276.0,0.0,7,7,302.86378,641.216506,302.86378,0.0,290.78639,612.044964,Renton
2.25,4,1.0,0,0,4,7,98008,47.6164,-122.115,50.0,1.0,54,54,221.10914,487.74075,130.99323,90.11591,199.74145,795.24968,Bellevue
2.5,4,2.0,0,0,3,7,98056,47.4834,-122.182,450.0,1.0,12,12,211.81884,380.530688,211.81884,0.0,211.81884,334.4508,Renton
2.5,3,1.0,0,0,5,8,98116,47.5639,-122.401,125.0,0.0,34,34,185.806,589.097923,96.61912,89.18688,188.59309,589.097923,Seattle
2.0,3,1.0,0,0,3,8,98034,47.7222,-122.229,32.0,0.0,62,62,186.73503,1203.09385,186.73503,0.0,138.42547,945.845443,Kirkland
2.5,3,1.0,0,0,3,7,98045,47.4708,-121.756,1877.0,0.0,27,27,155.14801,2109.176809,121.70293,33.44508,140.28353,1562.349751,King County
1.75,4,1.0,0,0,4,7,98115,47.679,-122.288,226.0,1.0,65,65,163.50928,497.588468,85.47076,78.03852,156.07704,481.609152,Seattle
2.25,4,2.0,0,0,3,10,98058,47.4585,-122.13,749.0,0.0,30,30,261.05743,1171.228121,261.05743,0.0,261.05743,1616.5122,King County
1.5,3,1.0,0,0,4,6,98106,47.5497,-122.355,75.0,4.0,32,32,98.47718,646.047462,98.47718,0.0,144.92867999999999,591.977916,Seattle
2.5,3,1.0,0,0,4,8,98003,47.3537,-122.303,277.0,0.0,28,28,194.16727,1006.511102,126.34808,67.81919,162.58025,798.5012849999999,Federal Way
2.0,3,1.0,0,0,4,7,98034,47.7247,-122.181,497.0,0.0,46,46,117.98681,995.269839,117.98681,0.0,150.50286,766.44975,Kirkland
1.0,1,1.0,0,0,3,5,98055,47.4865,-122.197,147.0,3.0,93,93,56.67083,408.7732,56.67083,0.0,101.26427,458.01179,Renton
2.25,3,1.0,0,0,3,7,98003,47.2639,-122.303,3272.0,0.0,30,30,157.00607,677.448676,116.12875,40.87732,155.14801,719.719541,King County
2.75,6,1.0,0,4,3,8,98177,47.7599,-122.375,884.0,0.0,50,50,276.85094,1858.06,197.88339,78.96755,253.62519,1858.06,Shoreline
2.0,3,2.0,0,0,3,8,98038,47.4088,-122.055,1389.0,0.0,27,27,240.61877,10117.1367,183.94794,56.67083,294.50251,10117.1367,King County
2.5,4,2.0,0,0,3,7,98019,47.7235,-121.958,675.0,0.0,14,14,209.96078,585.2889,209.96078,0.0,213.6769,585.2889,King County
2.75,3,1.0,0,0,3,8,98023,47.3128,-122.345,430.0,0.0,31,31,177.44473,1440.739724,112.41263,65.0321,227.61235,742.2020669999999,Federal Way
1.5,3,1.0,0,0,4,7,98022,47.2021,-122.002,297.0,1.0,52,52,151.43189,862.325646,151.43189,0.0,131.92226,862.325646,King County
2.5,3,2.0,0,0,3,9,98065,47.5151,-121.883,402.0,0.0,7,7,272.20579,562.06315,272.20579,0.0,256.41228,535.585795,King County
1.75,4,1.0,0,0,4,8,98059,47.4764,-122.155,458.0,0.0,46,46,159.79316,891.8688,159.79316,0.0,154.21898,995.92016,King County
3.25,3,3.0,0,0,3,9,98122,47.6177,-122.308,79.0,38.0,4,4,143.07062,65.403712,143.07062,0.0,143.07062,135.266768,Seattle
1.5,2,1.0,0,0,3,7,98117,47.684,-122.381,403.0,4.0,68,68,134.70935,356.74752,88.25785,46.4515,134.70935,356.74752,Seattle
2.75,3,1.0,0,0,3,9,98072,47.7648,-122.164,243.0,2.0,11,11,272.20579,517.376807,172.79958,99.40621,239.68974,1026.113635,King County
1.75,3,1.0,0,2,4,8,98118,47.5119,-122.255,114.0,0.0,59,59,221.10914,524.9019499999999,110.55457,110.55457,218.32205,608.886262,Seattle
2.25,3,1.0,0,0,3,7,98115,47.6971,-122.281,324.0,0.0,57,57,194.16727,997.127899,133.78032,60.38695,161.65122,752.5143,Seattle
1.5,3,2.0,0,0,3,8,98023,47.3108,-122.346,534.0,0.0,32,32,162.58025,650.321,162.58025,0.0,170.94152,864.462415,Federal Way
2.5,4,1.0,0,0,4,9,98005,47.5963,-122.171,401.0,0.0,58,58,326.08953,1616.5122,179.30279,146.78674,253.62519,1125.98436,Bellevue
1.75,3,1.0,0,0,3,7,98168,47.4727,-122.298,743.0,0.0,56,56,127.27711,1001.49434,127.27711,0.0,127.27711,958.480251,King County
1.5,3,1.5,0,0,5,8,98144,47.5892,-122.29,269.0,1.0,99,99,205.31563,585.2889,205.31563,0.0,250.8381,585.2889,Seattle
1.0,3,1.0,0,0,3,7,98052,47.6855,-122.111,709.0,0.0,49,49,98.47718,884.901075,98.47718,0.0,151.43189,884.901075,King County
1.75,2,1.0,0,0,4,6,98146,47.498,-122.35,412.0,0.0,80,80,133.78032,1041.44263,104.98039,28.79993,116.12875,871.523043,King County
1.75,3,1.0,0,0,5,7,98006,47.5724,-122.179,487.0,1.0,60,60,148.6448,848.668905,148.6448,0.0,146.78674,910.4494,Bellevue
1.5,2,3.0,0,0,3,8,98103,47.6975,-122.34,426.0,5.0,7,7,95.69009,74.136594,95.69009,0.0,94.76106,95.318478,Seattle
1.0,3,1.0,0,0,4,7,98133,47.704,-122.343,162.0,6.0,89,89,129.13517,447.79246,84.54173,44.59344,122.63195999999999,447.79246,Seattle
2.25,4,2.0,0,0,3,7,98038,47.3882,-122.053,922.0,1.0,17,17,219.25108,581.57278,219.25108,0.0,199.184032,629.232019,King County
2.25,4,1.5,0,2,4,9,98122,47.6097,-122.287,227.0,7.0,89,89,261.98646,464.515,167.2254,94.76106,267.56064,557.418,Seattle
2.0,3,1.0,0,0,4,7,98177,47.7639,-122.363,180.0,0.0,48,48,138.42547,821.912841,138.42547,0.0,152.36092,703.461516,Shoreline
2.75,4,2.0,0,0,3,8,98004,47.6294,-122.218,281.0,1.0,62,62,306.5799,1123.19727,306.5799,0.0,295.43154,1137.039817,King County
1.0,3,1.0,0,0,4,6,98001,47.2886,-122.274,2038.0,0.0,54,54,104.05136,990.810495,104.05136,0.0,115.19972,988.3950169999999,King County
1.0,1,1.5,0,0,3,7,98103,47.6958,-122.357,143.0,27.0,95,95,105.90942,622.4501,105.90942,0.0,125.41905,622.4501,Seattle
2.5,3,2.0,0,0,4,8,98029,47.5677,-122.003,1982.0,0.0,20,20,165.36734,371.612,165.36734,0.0,160.72219,371.612,Sammamish
1.0,2,1.0,0,2,3,7,98126,47.57,-122.38,688.0,5.0,67,67,88.25785,493.872348,88.25785,0.0,150.50286,565.314755,Seattle
2.25,3,1.0,0,0,3,8,98074,47.6279,-122.037,225.0,0.0,31,31,196.95436,1695.944265,147.71577,49.23859,196.95436,1207.460291,Sammamish
2.75,6,1.0,0,0,4,8,98052,47.6309,-122.093,55.0,0.0,41,41,244.33489,1524.631133,153.28995,91.04494,209.03175,1138.526265,King County
1.5,3,1.0,0,0,5,7,98042,47.4193,-122.149,2675.0,0.0,58,58,131.92226,2053.1563,131.92226,0.0,143.07062,2023.42734,King County
1.5,3,1.0,0,0,3,7,98133,47.7352,-122.33,158.0,1.0,67,67,132.85129,1133.323697,104.98039,27.8709,138.42547,761.432988,Shoreline
2.5,3,2.0,0,0,3,7,98052,47.6827,-122.097,235.0,0.0,28,28,126.34808,345.41335399999997,126.34808,0.0,101.26427,345.41335399999997,King County
2.0,3,1.5,0,0,3,8,98126,47.5487,-122.376,66.0,3.0,79,79,126.34808,449.65052,126.34808,0.0,134.70935,449.65052,Seattle
2.5,3,2.0,0,0,3,8,98027,47.5344,-122.068,991.0,0.0,10,10,148.6448,242.47683,148.6448,0.0,134.244835,119.659064,King County
2.5,4,2.0,0,0,3,7,98038,47.3775,-122.022,418.0,0.0,15,15,202.52854,498.610401,202.52854,0.0,202.52854,476.59239,King County
2.5,4,2.0,0,0,3,8,98059,47.5048,-122.155,214.0,0.0,5,5,225.75429,301.841847,225.75429,0.0,246.19295,357.119132,Renton
1.75,3,2.0,0,0,3,8,98106,47.5171,-122.347,124.0,0.0,1,1,130.99323,184.691164,130.99323,0.0,130.99323,176.422797,King County
1.5,2,1.0,0,0,3,8,98027,47.5484,-122.045,398.0,0.0,41,9,137.49644,4054.751435,137.49644,0.0,148.6448,3188.988378,King County
1.25,3,1.0,0,0,4,7,98007,47.5979,-122.135,555.0,0.0,49,49,218.32205,575.9986,122.63195999999999,95.69009,198.81242,886.573329,Bellevue
2.5,4,2.0,0,0,3,7,98038,47.3535,-122.017,300.0,1.0,3,3,187.66406,334.4508,187.66406,0.0,205.31563,353.0314,King County
4.5,7,1.0,0,0,3,7,98125,47.7302,-122.291,264.0,1.0,37,37,384.61842,842.258598,192.30921,192.30921,133.78032,173.264095,Seattle
3.25,4,2.0,0,0,3,11,98059,47.5217,-122.155,410.0,0.0,15,15,373.47006,1076.559964,373.47006,0.0,296.36057,749.355598,King County
1.75,4,1.0,0,0,5,7,98133,47.7651,-122.339,213.0,2.0,58,58,140.28353,852.477928,140.28353,0.0,137.49644,852.477928,Shoreline
1.75,3,1.0,0,0,3,7,98052,47.667,-122.142,90.0,0.0,40,40,141.21256,892.333315,141.21256,0.0,189.52212,919.7397,King County
1.0,2,1.0,0,0,3,7,98117,47.6842,-122.393,501.0,4.0,66,66,137.49644,379.04424,97.54814999999999,39.94829,121.70293,379.04424,Seattle
2.5,4,2.0,0,0,3,11,98052,47.7197,-122.131,1727.0,0.0,27,27,311.22505,2716.669526,311.22505,0.0,364.17976,2297.305384,King County
2.0,2,2.0,0,0,3,7,98003,47.3089,-122.33,565.0,2.0,29,29,129.13517,120.959706,129.13517,0.0,129.13517,120.959706,Federal Way
3.0,4,2.0,0,0,3,11,98075,47.5985,-122.026,936.0,3.0,10,10,382.76036,1302.592963,382.76036,0.0,407.84417,1364.187652,Sammamish
2.5,4,1.0,0,0,4,8,98177,47.7133,-122.361,73.0,0.0,50,50,228.54138,926.521619,144.92867999999999,83.6127,170.01248999999999,668.9016,Seattle
3.0,5,2.0,0,0,3,8,98038,47.3521,-122.012,775.0,0.0,11,11,338.16692,643.81779,338.16692,0.0,347.45722,667.229346,King County
1.75,3,1.0,0,3,4,7,98055,47.4725,-122.202,452.0,2.0,103,103,129.13517,808.2561,78.03852,51.09665,129.13517,1010.320125,Renton
2.5,3,2.0,0,0,3,8,98038,47.3706,-122.018,552.0,0.0,1,1,191.38018,390.19259999999997,191.38018,0.0,220.18010999999998,390.19259999999997,King County
2.5,2,1.0,0,0,3,9,98053,47.717,-122.026,1962.0,0.0,11,11,248.98004,686.738976,248.98004,0.0,215.070445,654.501635,King County
3.25,4,2.0,0,0,3,10,98040,47.5653,-122.223,130.0,1.0,8,8,316.79923,940.642875,316.79923,0.0,212.74787,940.642875,Mercer Island
2.25,4,2.0,0,0,3,7,98058,47.4332,-122.167,1535.0,0.0,40,40,194.16727,830.645723,194.16727,0.0,175.58667,738.207238,King County
2.5,4,2.0,0,0,3,9,98052,47.6278,-122.108,400.0,1.0,21,21,246.19295,1271.284652,246.19295,0.0,246.19295,1117.808896,King County
1.5,3,1.0,0,0,4,6,98058,47.4511,-122.089,1803.0,0.0,47,47,183.01891,2089.016858,183.01891,0.0,171.87055,1872.92448,King County
2.5,4,2.0,0,0,3,7,98146,47.4973,-122.341,352.0,1.0,19,19,189.52212,767.843295,189.52212,0.0,200.67048,767.843295,King County
1.5,4,1.5,0,0,3,6,98188,47.4364,-122.282,215.0,1.0,76,76,181.16085,1166.768777,181.16085,0.0,181.16085,852.663734,King County
2.5,5,2.0,0,0,3,7,98038,47.3538,-122.025,618.0,1.0,17,17,194.16727,436.458294,194.16727,0.0,192.30921,436.458294,King County
2.75,3,2.0,0,1,3,9,98028,47.7443,-122.26,901.0,0.0,38,38,297.2896,1178.195846,297.2896,0.0,267.56064,969.164096,King County
3.5,4,2.0,0,0,3,7,98042,47.3993,-122.162,1441.0,0.0,10,10,292.64445,576.184406,292.64445,0.0,274.06385,551.84382,Kent
2.0,3,1.0,0,2,3,9,98038,47.4012,-122.025,1592.0,0.0,21,21,233.18653,3275.295265,233.18653,0.0,291.71542,3386.31435,King County
3.5,4,2.0,0,3,3,8,98033,47.6947,-122.19,276.0,0.0,21,21,218.32205,1245.086006,155.14801,63.17404,209.03175,880.163022,Kirkland
2.5,4,1.0,0,0,3,8,98042,47.369,-122.156,134.0,0.0,15,15,219.25108,7608.012476,219.25108,0.0,160.72219,1681.1726879999999,Kent
1.0,2,1.5,0,0,3,7,98144,47.5949,-122.307,324.0,17.0,106,106,117.98681,343.7411,117.98681,0.0,183.94794,297.2896,Seattle
2.25,3,1.0,0,0,4,7,98092,47.2942,-122.19,689.0,0.0,39,39,172.79958,1114.836,172.79958,0.0,168.618945,892.240412,King County
3.0,4,2.0,0,0,3,10,98075,47.5817,-122.047,988.0,0.0,1,1,277.77997,621.985585,277.77997,0.0,256.41228,613.1598,Sammamish
1.75,3,2.0,0,0,4,7,98116,47.5724,-122.384,268.0,4.0,106,106,123.56099,464.515,112.41263,11.14836,139.3545,371.612,Seattle
1.75,4,1.0,0,0,3,7,98059,47.4719,-122.074,2246.0,0.0,38,38,162.58025,1747.50543,113.34166,49.23859,170.94152,1618.741872,King County
2.25,3,1.0,0,0,3,7,98055,47.4798,-122.228,418.0,0.0,36,36,185.806,702.34668,130.0642,55.7418,189.52212,645.582947,Renton
1.75,3,1.0,0,0,3,7,98055,47.4361,-122.189,841.0,1.0,50,50,180.23182,836.127,119.84487,60.38695,176.5157,847.27536,Renton
2.5,3,2.0,0,2,3,9,98109,47.6268,-122.353,321.0,39.0,13,13,154.21898,143.535135,130.0642,24.15478,169.08346,238.76071,Seattle
1.5,3,1.0,0,0,3,7,98116,47.5645,-122.397,34.0,0.0,68,68,160.72219,534.19225,116.12875,44.59344,127.27711,534.19225,Seattle
2.0,3,1.0,0,0,3,7,98031,47.3924,-122.192,119.0,0.0,21,21,170.01248999999999,1197.6125729999999,170.01248999999999,0.0,215.53496,809.092227,Kent
2.5,3,2.0,0,0,4,7,98122,47.6036,-122.305,211.0,19.0,115,22,150.50286,245.26391999999998,150.50286,0.0,127.27711,356.74752,Seattle
1.75,3,1.0,0,0,3,7,98002,47.284,-122.202,693.0,0.0,16,16,148.6448,716.375033,148.6448,0.0,195.09629999999999,716.375033,King County
1.0,2,1.0,0,0,4,6,98117,47.687,-122.389,131.0,3.0,96,96,88.25785,360.46364,88.25785,0.0,154.21898,360.46364,Seattle
2.25,4,2.0,0,0,3,9,98006,47.5623,-122.109,874.0,0.0,28,28,236.90265,1200.120954,236.90265,0.0,236.90265,1025.277508,Bellevue
2.5,4,2.0,0,0,3,9,98042,47.3509,-122.165,127.0,0.0,10,10,246.19295,546.26964,246.19295,0.0,242.47683,602.94047,Kent
2.0,5,1.0,0,0,5,7,98001,47.3424,-122.289,119.0,0.0,56,56,193.23824,1497.317651,161.65122,31.58702,140.28353,1214.056404,King County
2.25,3,2.0,0,0,4,8,98006,47.5545,-122.163,222.0,1.0,31,31,212.74787,840.493441,212.74787,0.0,196.95436,861.675325,Bellevue
2.0,4,1.0,0,0,3,8,98028,47.7438,-122.229,367.0,0.0,55,55,233.18653,905.80425,151.43189,81.75464,183.94794,905.80425,King County
1.0,2,1.0,0,0,3,7,98077,47.7349,-122.074,607.0,0.0,59,59,105.90942,6979.988196,105.90942,0.0,238.76071,3270.1856,King County
2.5,3,2.0,0,0,3,8,98034,47.7142,-122.203,344.0,2.0,26,26,186.73503,483.0956,186.73503,0.0,172.79958,408.7732,Kirkland
2.5,3,2.0,0,0,3,7,98019,47.7359,-121.984,406.0,6.0,14,14,220.18010999999998,1184.791959,220.18010999999998,0.0,211.81884,1561.513624,King County
2.5,4,1.0,0,0,4,9,98008,47.6269,-122.09,482.0,0.0,41,41,215.53496,1322.93872,150.50286,65.0321,261.05743,1226.3196,Bellevue
2.5,4,2.0,0,0,3,8,98038,47.3552,-122.026,539.0,1.0,11,11,264.77355,431.99895,264.77355,0.0,264.77355,431.99895,King County
2.75,3,1.0,0,0,3,7,98022,47.1941,-121.979,748.0,0.0,5,5,161.65122,534.842571,161.65122,0.0,221.10914,524.623241,King County
2.5,3,2.0,0,0,3,8,98092,47.2597,-122.199,2558.0,0.0,3,3,208.288526,533.634832,208.288526,0.0,186.642127,530.661936,King County
1.0,3,1.0,0,0,4,7,98056,47.5139,-122.187,123.0,0.0,52,52,128.20614,703.740225,128.20614,0.0,122.63195999999999,706.0628,Renton
2.75,3,2.0,0,0,3,7,98108,47.5405,-122.293,205.0,4.0,14,14,174.65764,166.575079,168.15443,6.50321,167.2254,235.694911,Seattle
1.75,3,1.0,0,3,3,8,98122,47.6071,-122.285,356.0,6.0,54,54,120.7739,227.240738,81.75464,39.01926,226.68332,469.253053,Seattle
2.5,4,2.0,0,0,3,8,98075,47.5998,-122.014,2113.0,0.0,16,16,167.2254,418.0635,167.2254,0.0,167.2254,418.0635,Sammamish
1.0,2,1.0,0,0,3,6,98106,47.5281,-122.362,119.0,0.0,60,60,85.47076,714.238264,85.47076,0.0,96.61912,691.19832,Seattle
2.25,3,2.0,0,0,3,8,98107,47.6651,-122.368,168.0,7.0,7,7,118.91584,110.275861,100.33524,18.5806,118.91584,156.169943,Seattle
3.0,4,2.0,0,0,4,9,98112,47.6196,-122.292,358.0,11.0,33,4,201.59951,371.612,149.57383,52.02568,155.14801,371.612,Seattle
1.75,2,1.0,0,0,3,8,98053,47.7171,-122.033,2155.0,0.0,11,11,125.41905,398.182258,125.41905,0.0,133.78032,449.557617,King County
2.5,3,2.0,0,0,3,9,98072,47.7412,-122.168,635.0,1.0,18,18,195.09629999999999,1146.237214,195.09629999999999,0.0,215.53496,581.294071,King County
2.5,4,1.0,0,3,4,8,98006,47.5654,-122.163,419.0,1.0,48,48,287.07027,858.237914,156.07704,130.99323,249.90906999999999,789.6754999999999,Bellevue
2.5,4,2.0,0,0,3,8,98065,47.5354,-121.869,194.0,1.0,17,17,270.34773,676.984161,270.34773,0.0,224.82526,574.14054,King County
1.5,3,1.5,1,4,4,7,98198,47.3449,-122.329,1530.0,0.0,89,89,184.87697,555.374134,184.87697,0.0,195.09629999999999,577.949563,King County
2.5,3,3.0,0,2,3,8,98116,47.5891,-122.387,48.0,3.0,7,7,161.65122,114.828108,161.65122,0.0,161.65122,118.91584,Seattle
2.5,3,1.0,0,0,4,10,98006,47.5706,-122.152,247.0,0.0,28,28,317.72826,2336.5104499999998,162.58025,155.14801,269.4187,1821.270412,Bellevue
1.5,4,1.5,0,0,3,7,98059,47.4899,-122.116,227.0,0.0,52,52,120.7739,933.67515,120.7739,0.0,160.72219,933.67515,King County
1.0,3,1.0,0,0,3,6,98023,47.3281,-122.344,350.0,1.0,56,56,78.03852,780.3851999999999,78.03852,0.0,95.69009,802.68192,Federal Way
2.5,3,2.0,0,0,3,8,98019,47.7442,-121.984,265.0,5.0,3,3,172.79958,346.52819,172.79958,0.0,196.02533,418.899627,King County
2.5,4,2.0,0,2,3,8,98144,47.591,-122.293,50.0,4.0,15,15,159.79316,326.554045,136.56741,23.22575,105.90942,205.12982399999999,Seattle
2.5,4,1.0,0,0,3,8,98133,47.7749,-122.339,172.0,0.0,35,35,222.9672,677.448676,142.14159,80.82561,158.86413,734.769827,Shoreline
1.75,4,1.0,0,0,5,6,98126,47.5359,-122.372,459.0,2.0,72,72,143.07062,475.66336,71.53531,71.53531,100.33524,475.66336,Seattle
2.75,3,1.0,0,0,3,8,98038,47.4127,-122.071,2445.0,0.0,53,0,247.12198,20719.877381,123.56099,123.56099,144.92867999999999,20679.371673,King County
